delomrade_fra;delomrade_til;kvartal;time_of_day;weekday_indicator;reiser;person_km;co2_tonn
Asker;Bærum;2019-3;05:30-08:30;Weekday;31,445256431608044;237,7236919689471;0,0
Asker;Bærum;2019-3;05:30-08:30;Weekday;45,529594342347835;128,62803494525366;0,0
Asker;Bærum;2019-3;05:30-08:30;Weekday;307,58957752568824;4113,044114462642;306,3673903152999
Asker;Bærum;2019-3;05:30-08:30;Weekday;144,93872501903758;1904,1935210833128;94,24214571396715
Asker;Bærum;2019-3;08:30-13:30;Weekday;45,56001977184629;338,59617879902976;0,0
Asker;Bærum;2019-3;08:30-13:30;Weekday;203,99934110213457;2292,980422803819;112,17968242178691
Asker;Bærum;2019-3;08:30-13:30;Weekday;373,723036587602;4065,0276557745356;300,04588109730076
Asker;Bærum;2019-3;08:30-13:30;Weekday;57,788015989565416;224,33177927005212;0,0
Asker;Bærum;2019-3;13:30-16:30;Weekday;49,29266975347303;205,69148089964673;0,0
Asker;Bærum;2019-3;13:30-16:30;Weekday;41,208826672333686;310,9234807937083;0,0
Asker;Bærum;2019-3;13:30-16:30;Weekday;181,10817902644152;2049,5809906885424;100,2315848583999
Asker;Bærum;2019-3;13:30-16:30;Weekday;244,78735819704016;2461,7749898761595;178,94367976596914
Asker;Bærum;2019-3;16:30-20:00;Weekday;118,46063176376343;1312,2402213771163;65,54223069269841
Asker;Bærum;2019-3;16:30-20:00;Weekday;195,84826086151605;1969,0299705484153;136,15485248590267
Asker;Bærum;2019-3;16:30-20:00;Weekday;36,378040525338065;261,2010163390406;0,0
Asker;Bærum;2019-3;16:30-20:00;Weekday;45,94516810969609;166,67579108832706;0,0
Asker;Bærum;2019-3;20:00-05:30;Weekday;134,72504054807905;1483,5639495510436;106,58651046323686
Asker;Bærum;2019-3;20:00-05:30;Weekday;25,015868175353503;181,75451300527027;0,0
Asker;Bærum;2019-3;20:00-05:30;Weekday;30,03906665020453;106,63682314470658;0,0
Asker;Bærum;2019-3;20:00-05:30;Weekday;19,51075699716824;6,3008950074979495;0,31504475037489754
Asker;Bærum;2019-3;Weekend;Weekend;209,94453084591876;2361,013141222874;170,78971617092628
Asker;Bærum;2019-3;Weekend;Weekend;144,36391057667362;1702,9267145423364;83,21960444798898
Asker;Bærum;2019-3;Weekend;Weekend;31,911865207719334;241,30068212278022;0,0
Asker;Bærum;2019-3;Weekend;Weekend;35,75262699606315;141,5912361558402;0,0
Asker;Bærum;2019-4;05:30-08:30;Weekday;60,30593533032498;144,08344436682847;0,0
Asker;Bærum;2019-4;05:30-08:30;Weekday;35,25900801217286;85,70847779549153;0,0
Asker;Bærum;2019-4;05:30-08:30;Weekday;186,14528367113346;2372,602422370102;115,82914750125035
Asker;Bærum;2019-4;05:30-08:30;Weekday;328,9763399679748;4398,403290363126;332,57583896464763
Asker;Bærum;2019-4;08:30-13:30;Weekday;231,6660043094653;2496,9239170584433;122,70496885577322
Asker;Bærum;2019-4;08:30-13:30;Weekday;70,15533058920364;252,12517709489555;0,0
Asker;Bærum;2019-4;08:30-13:30;Weekday;405,5259357303387;4386,513288233993;326,97306124697286
Asker;Bærum;2019-4;08:30-13:30;Weekday;50,810595300937706;126,46258585514094;0,0
Asker;Bærum;2019-4;13:30-16:30;Weekday;205,44443213521612;2172,4541729822668;107,712984689939
Asker;Bærum;2019-4;13:30-16:30;Weekday;41,69458376449457;104,97198707946929;0,0
Asker;Bærum;2019-4;13:30-16:30;Weekday;257,1068291140791;2565,532797317861;191,2071230571454
Asker;Bærum;2019-4;13:30-16:30;Weekday;52,945925407725746;216,0040696275076;0,0
Asker;Bærum;2019-4;16:30-20:00;Weekday;125,43957573986194;1387,2959989944789;69,15205947190027
Asker;Bærum;2019-4;16:30-20:00;Weekday;53,80613620450356;170,6850793568869;0,0
Asker;Bærum;2019-4;16:30-20:00;Weekday;38,65427385855338;91,72486672104145;0,0
Asker;Bærum;2019-4;16:30-20:00;Weekday;201,74606666433405;1973,9820143618033;144,12750820953195
Asker;Bærum;2019-4;20:00-05:30;Weekday;21,196519016739998;20,84097681313329;1,0420488406566646
Asker;Bærum;2019-4;20:00-05:30;Weekday;126,72406507349328;1374,4992937214417;101,46171722341634
Asker;Bærum;2019-4;20:00-05:30;Weekday;23,914495695682128;58,51846371361677;0,0
Asker;Bærum;2019-4;20:00-05:30;Weekday;29,375434910810522;98,35164151685184;0,0
Asker;Bærum;2019-4;Weekend;Weekend;171,13764876125452;1942,425059830469;93,76897404694785
Asker;Bærum;2019-4;Weekend;Weekend;234,08636397873147;2605,310743088332;192,13598137550548
Asker;Bærum;2019-4;Weekend;Weekend;43,45219150129857;158,9698552840583;0,0
Asker;Bærum;2019-4;Weekend;Weekend;34,952995390872985;87,86095647028823;0,0
Asker;Bærum;2020-1;05:30-08:30;Weekday;54,853335071605564;138,00389024612156;0,0
Asker;Bærum;2020-1;05:30-08:30;Weekday;85,54214773476217;1412,9769887450486;0,0
Asker;Bærum;2020-1;05:30-08:30;Weekday;332,5752453956273;4440,220804149801;334,0794177288335
Asker;Bærum;2020-1;05:30-08:30;Weekday;166,9374034871557;2328,6109582383237;113,18811664585142
Asker;Bærum;2020-1;05:30-08:30;Weekday;32,64226990385286;90,8488499106087;0,0
Asker;Bærum;2020-1;08:30-13:30;Weekday;374,53777743688386;4025,6662873703076;299,8297668995689
Asker;Bærum;2020-1;08:30-13:30;Weekday;63,313607125034586;887,3296242840576;0,0
Asker;Bærum;2020-1;08:30-13:30;Weekday;67,83750427995186;236,11548981654133;0,0
Asker;Bærum;2020-1;08:30-13:30;Weekday;201,7459306032002;2232,4067086272585;109,90210801417192
Asker;Bærum;2020-1;08:30-13:30;Weekday;46,232846057066375;128,986347245362;0,0
Asker;Bærum;2020-1;13:30-16:30;Weekday;53,24515857936335;189,39564671488813;0,0
Asker;Bærum;2020-1;13:30-16:30;Weekday;179,8536234629246;2163,7425690592195;107,66187054794511
Asker;Bærum;2020-1;13:30-16:30;Weekday;40,616431063207045;556,4745924678472;0,0
Asker;Bærum;2020-1;13:30-16:30;Weekday;36,99137931753247;102,16249632888032;0,0
Asker;Bærum;2020-1;13:30-16:30;Weekday;223,71913061076955;2254,728639573944;165,54006939515546
Asker;Bærum;2020-1;16:30-20:00;Weekday;27,678403103988238;384,21571881888747;0,0
Asker;Bærum;2020-1;16:30-20:00;Weekday;50,848632102586315;156,536211524798;0,0
Asker;Bærum;2020-1;16:30-20:00;Weekday;33,948702356737755;88,90180636890973;0,0
Asker;Bærum;2020-1;16:30-20:00;Weekday;114,70070293251885;1322,8672531149118;65,90268387658945
Asker;Bærum;2020-1;16:30-20:00;Weekday;179,30049597696515;1754,8443845704294;125,87812578941224
Asker;Bærum;2020-1;20:00-05:30;Weekday;127,8893088443443;1305,1139640342103;96,48144636573255
Asker;Bærum;2020-1;20:00-05:30;Weekday;17,763153860027664;15,980125417187526;0,7990062708593761
Asker;Bærum;2020-1;20:00-05:30;Weekday;23,12885037251365;57,78485797322915;0,0
Asker;Bærum;2020-1;20:00-05:30;Weekday;40,47354195499477;97,3352554580747;0,0
Asker;Bærum;2020-1;20:00-05:30;Weekday;12,70834376784199;185,57853156437278;0,0
Asker;Bærum;2020-1;Weekend;Weekend;223,30550687447283;2487,655636210411;181,36090844423862
Asker;Bærum;2020-1;Weekend;Weekend;33,075351862160005;93,9209339281805;0,0
Asker;Bærum;2020-1;Weekend;Weekend;41,40025091452545;154,73785390007959;0,0
Asker;Bærum;2020-1;Weekend;Weekend;34,76869338998326;492,0223787879458;0,0
Asker;Bærum;2020-1;Weekend;Weekend;154,3644794721981;1838,609778671807;89,84023747426508
Asker;Bærum;2020-2;05:30-08:30;Weekday;27,004059547106905;285,77572593140144;0,0
Asker;Bærum;2020-2;05:30-08:30;Weekday;68,49597041996344;1169,6186261684818;0,0
Asker;Bærum;2020-2;05:30-08:30;Weekday;90,4458888666123;1246,1682723217798;61,06416865339746
Asker;Bærum;2020-2;05:30-08:30;Weekday;44,46379027476926;106,88210592732376;0,0
Asker;Bærum;2020-2;05:30-08:30;Weekday;314,7312064524745;4375,652059900248;336,2546951325269
Asker;Bærum;2020-2;08:30-13:30;Weekday;71,20362224547253;245,16877902816321;0,0
Asker;Bærum;2020-2;08:30-13:30;Weekday;49,87761926965676;526,4808561647563;0,0
Asker;Bærum;2020-2;08:30-13:30;Weekday;158,45800398229136;1805,0630181684671;88,43655276096072
Asker;Bærum;2020-2;08:30-13:30;Weekday;489,05316582718973;5180,966818447848;393,0147738589157
Asker;Bærum;2020-2;08:30-13:30;Weekday;91,64228841680065;1317,316900394519;0,0
Asker;Bærum;2020-2;13:30-16:30;Weekday;64,57984487702836;887,1771823865479;0,0
Asker;Bærum;2020-2;13:30-16:30;Weekday;58,33582051624951;196,13482026828825;0,0
Asker;Bærum;2020-2;13:30-16:30;Weekday;40,857323783983475;429,54051397128615;0,0
Asker;Bærum;2020-2;13:30-16:30;Weekday;121,73034523419875;1473,2191501129578;72,61581732764107
Asker;Bærum;2020-2;13:30-16:30;Weekday;308,65596550815087;3090,9668734084366;229,89330259193332
Asker;Bærum;2020-2;16:30-20:00;Weekday;89,51243854126994;1083,95622117003;53,343475555496774
Asker;Bærum;2020-2;16:30-20:00;Weekday;244,74512118784253;2443,758002864497;177,794217121028
Asker;Bærum;2020-2;16:30-20:00;Weekday;53,15463474415596;165,0886420052218;0,0
Asker;Bærum;2020-2;16:30-20:00;Weekday;38,03258290330722;383,4555425736033;0,0
Asker;Bærum;2020-2;16:30-20:00;Weekday;45,5936058457483;641,1989992515834;0,0
Asker;Bærum;2020-2;20:00-05:30;Weekday;11,089668300050086;1,95111643028097;0,09755582151404849
Asker;Bærum;2020-2;20:00-05:30;Weekday;163,4717746043162;1702,5750385732658;124,66569625328249
Asker;Bærum;2020-2;20:00-05:30;Weekday;31,04039925219377;99,303658382596;0,0
Asker;Bærum;2020-2;20:00-05:30;Weekday;23,42236729566715;239,8553522890333;0,0
Asker;Bærum;2020-2;20:00-05:30;Weekday;22,23282693614053;323,69195706798683;0,0
Asker;Bærum;2020-2;Weekend;Weekend;33,13075915208027;356,9090095378068;0,0
Asker;Bærum;2020-2;Weekend;Weekend;42,390996380339615;148,6085484598412;0,0
Asker;Bærum;2020-2;Weekend;Weekend;274,59601808291177;3081,571560212554;228,49094086418788
Asker;Bærum;2020-2;Weekend;Weekend;108,56377648126909;1329,344630591679;65,12216423933296
Asker;Bærum;2020-2;Weekend;Weekend;62,547413596425606;939,9260761494565;0,0
Asker;Bærum;2020-3;05:30-08:30;Weekday;66,02352793785936;1078,2423342839688;0,0
Asker;Bærum;2020-3;05:30-08:30;Weekday;26,92099058429927;270,0261358219603;0,0
Asker;Bærum;2020-3;05:30-08:30;Weekday;107,25470392290839;1570,715172284485;75,78835768216383
Asker;Bærum;2020-3;05:30-08:30;Weekday;321,2237347971567;4536,911299066776;345,4109092430907
Asker;Bærum;2020-3;05:30-08:30;Weekday;37,784070460874176;107,07042565571805;0,0
Asker;Bærum;2020-3;08:30-13:30;Weekday;68,08759818544969;946,5427817427438;0,0
Asker;Bærum;2020-3;08:30-13:30;Weekday;46,71679093717809;455,92815362664317;0,0
Asker;Bærum;2020-3;08:30-13:30;Weekday;63,69054501858341;235,54164934023186;0,0
Asker;Bærum;2020-3;08:30-13:30;Weekday;454,62113613567044;4991,8664219918;379,0470533743703
Asker;Bærum;2020-3;08:30-13:30;Weekday;189,15532353285462;2398,027473846192;117,74012449240843
Asker;Bærum;2020-3;13:30-16:30;Weekday;47,611726179049256;193,1121877386407;0,0
Asker;Bærum;2020-3;13:30-16:30;Weekday;51,72474245406704;697,3170139042206;0,0
Asker;Bærum;2020-3;13:30-16:30;Weekday;151,56829386944378;1873,7457903987097;92,49268491496395
Asker;Bærum;2020-3;13:30-16:30;Weekday;287,6737225574631;2907,2926828786344;216,18024503586196
Asker;Bærum;2020-3;13:30-16:30;Weekday;38,65847437778985;384,9568555308446;0,0
Asker;Bærum;2020-3;16:30-20:00;Weekday;43,53618398487689;154,1039255825858;0,0
Asker;Bærum;2020-3;16:30-20:00;Weekday;34,38764587114776;324,52958298757585;0,0
Asker;Bærum;2020-3;16:30-20:00;Weekday;101,34115293241737;1315,1848632707354;64,57805150164324
Asker;Bærum;2020-3;16:30-20:00;Weekday;34,80652716143374;463,97260269069693;0,0
Asker;Bærum;2020-3;16:30-20:00;Weekday;226,50052793064475;2301,1192462639756;166,704414761598
Asker;Bærum;2020-3;20:00-05:30;Weekday;23,597129213564518;224,08566451117866;0,0
Asker;Bærum;2020-3;20:00-05:30;Weekday;150,25442301377416;1691,455137273059;124,09804757907378
Asker;Bærum;2020-3;20:00-05:30;Weekday;15,683550759432952;0,5480122909308401;0,02740061454654201
Asker;Bærum;2020-3;20:00-05:30;Weekday;17,356790886924966;257,7909521372539;0,0
Asker;Bærum;2020-3;20:00-05:30;Weekday;29,616263796336092;96,71754339549483;0,0
Asker;Bærum;2020-3;Weekend;Weekend;229,83378569437264;2610,7318496611006;192,10108171665337
Asker;Bærum;2020-3;Weekend;Weekend;39,74853050855161;566,8292890383626;0,0
Asker;Bærum;2020-3;Weekend;Weekend;126,58665619929141;1680,0658463220373;82,21234549817918
Asker;Bærum;2020-3;Weekend;Weekend;29,16493456944231;295,6143640341864;0,0
Asker;Bærum;2020-3;Weekend;Weekend;31,866171396125544;130,18730560407462;0,0
Asker;Bærum;2020-4;05:30-08:30;Weekday;148,0946858418863;2399,686486596231;118,19610071575137
Asker;Bærum;2020-4;05:30-08:30;Weekday;319,7188106087263;4383,9450747850005;330,17497847725906
Asker;Bærum;2020-4;05:30-08:30;Weekday;56,2931856114909;120,76833155554004;0,0
Asker;Bærum;2020-4;05:30-08:30;Weekday;30,66274924831196;104,4941798214536;0,0
Asker;Bærum;2020-4;05:30-08:30;Weekday;68,87192336684294;1127,318400705883;0,0
Asker;Bærum;2020-4;08:30-13:30;Weekday;80,3578223674649;266,79484556862417;0,0
Asker;Bærum;2020-4;08:30-13:30;Weekday;51,75997538783524;179,65015058932931;0,0
Asker;Bærum;2020-4;08:30-13:30;Weekday;197,23408512930723;2312,8508118549807;114,17375640837466
Asker;Bærum;2020-4;08:30-13:30;Weekday;483,4889822537754;5175,124036846408;382,10310886507295
Asker;Bærum;2020-4;08:30-13:30;Weekday;76,4681680015274;1046,9034826311636;0,0
Asker;Bærum;2020-4;13:30-16:30;Weekday;55,56203086506767;739,0632428852814;0,0
Asker;Bærum;2020-4;13:30-16:30;Weekday;60,50024348793839;214,29188528354646;0,0
Asker;Bærum;2020-4;13:30-16:30;Weekday;42,0866035091649;147,35379533985093;0,0
Asker;Bærum;2020-4;13:30-16:30;Weekday;173,1119606425142;2229,854625659628;110,54709958644402
Asker;Bærum;2020-4;13:30-16:30;Weekday;287,49594136212374;2853,714929806009;206,52512341550874
Asker;Bærum;2020-4;16:30-20:00;Weekday;37,94323384374216;500,5549750061513;0,0
Asker;Bærum;2020-4;16:30-20:00;Weekday;35,7492071100465;120,9678622261772;0,0
Asker;Bærum;2020-4;16:30-20:00;Weekday;50,78783614179511;162,43363909312828;0,0
Asker;Bærum;2020-4;16:30-20:00;Weekday;227,38631241601854;2303,05446925968;163,58238834439635
Asker;Bærum;2020-4;16:30-20:00;Weekday;105,38048793153725;1354,6010144073546;66,70612327690503
Asker;Bærum;2020-4;20:00-05:30;Weekday;27,63482452913471;88,97173850176378;0,0
Asker;Bærum;2020-4;20:00-05:30;Weekday;133,35468910239584;1483,7217743368228;106,48077155916894
Asker;Bærum;2020-4;20:00-05:30;Weekday;21,798757728720783;76,67552584724014;0,0
Asker;Bærum;2020-4;20:00-05:30;Weekday;14,238328688646591;199,85806420526038;0,0
Asker;Bærum;2020-4;20:00-05:30;Weekday;15,631246211523619;50,35584316632487;2,5177921583162437
Asker;Bærum;2020-4;Weekend;Weekend;30,662525491712692;110,68174706923048;0,0
Asker;Bærum;2020-4;Weekend;Weekend;38,059357351983586;140,56813007842732;0,0
Asker;Bærum;2020-4;Weekend;Weekend;235,14655120123234;2631,009625851037;190,48839033885332
Asker;Bærum;2020-4;Weekend;Weekend;127,26050245212913;1641,512701240193;80,42305744778822
Asker;Bærum;2020-4;Weekend;Weekend;42,78425088852696;594,841334659347;0,0
Asker;Bærum;2021-1;05:30-08:30;Weekday;82,19954504819515;1321,917181845054;0,0
Asker;Bærum;2021-1;05:30-08:30;Weekday;321,8086532254787;4291,420720601277;319,659211364965
Asker;Bærum;2021-1;05:30-08:30;Weekday;31,615258183713483;81,50828438110176;0,0
Asker;Bærum;2021-1;05:30-08:30;Weekday;65,00288120853239;118,22786824131603;0,0
Asker;Bærum;2021-1;05:30-08:30;Weekday;165,48681671469035;2649,5325453898104;130,0948448514212
Asker;Bærum;2021-1;08:30-13:30;Weekday;86,03917686317175;1174,0483073827058;0,0
Asker;Bærum;2021-1;08:30-13:30;Weekday;44,69799582367944;122,04391220992603;0,0
Asker;Bærum;2021-1;08:30-13:30;Weekday;71,00949266251816;229,16989725551625;0,0
Asker;Bærum;2021-1;08:30-13:30;Weekday;427,92784328065784;4580,66943639775;339,3744491471134
Asker;Bærum;2021-1;08:30-13:30;Weekday;184,60012002238213;2209,5887877638256;108,61626433496725
Asker;Bærum;2021-1;13:30-16:30;Weekday;63,83510624885761;843,4580580151894;0,0
Asker;Bærum;2021-1;13:30-16:30;Weekday;35,82520358905814;93,95328961851125;0,0
Asker;Bærum;2021-1;13:30-16:30;Weekday;60,292899849873265;177,73185365201;0,0
Asker;Bærum;2021-1;13:30-16:30;Weekday;247,45166288396067;2428,5752449254687;176,6456116807101
Asker;Bærum;2021-1;13:30-16:30;Weekday;161,19019536703388;2099,5961918850185;103,93166310799516
Asker;Bærum;2021-1;16:30-20:00;Weekday;49,72166023968093;128,42930909959009;0,0
Asker;Bærum;2021-1;16:30-20:00;Weekday;184,64054700852097;1807,6418027794111;125,35302303513582
Asker;Bærum;2021-1;16:30-20:00;Weekday;38,2108835271039;530,9607270531897;0,0
Asker;Bærum;2021-1;16:30-20:00;Weekday;29,988103240816383;76,54365005923864;0,0
Asker;Bærum;2021-1;16:30-20:00;Weekday;92,22404409340363;1216,5752984628982;59,829834863683686
Asker;Bærum;2021-1;20:00-05:30;Weekday;118,42155002170988;1307,476498769125;93,68147674060948
Asker;Bærum;2021-1;20:00-05:30;Weekday;14,678370993908697;45,74777152300572;2,2873885761502857
Asker;Bærum;2021-1;20:00-05:30;Weekday;18,106244410997757;48,175655638687786;0,0
Asker;Bærum;2021-1;20:00-05:30;Weekday;27,447286812708562;77,23318371220911;0,0
Asker;Bærum;2021-1;20:00-05:30;Weekday;18,278931279671887;271,8686828328474;0,0
Asker;Bærum;2021-1;Weekend;Weekend;127,94667115184258;1659,154604604818;81,42187790664767
Asker;Bærum;2021-1;Weekend;Weekend;46,736303174536076;126,5129486359073;0,0
Asker;Bærum;2021-1;Weekend;Weekend;229,4680405224788;2440,95529512408;176,36810163215392
Asker;Bærum;2021-1;Weekend;Weekend;29,17794429071216;77,16872178731298;0,0
Asker;Bærum;2021-1;Weekend;Weekend;49,14441224863995;672,7443928563248;0,0
Asker;Bærum;2021-2;05:30-08:30;Weekday;34,13556397192741;258,8382584857527;0,0
Asker;Bærum;2021-2;05:30-08:30;Weekday;65,2457160935353;134,8070494577854;0,0
Asker;Bærum;2021-2;05:30-08:30;Weekday;343,15943376538365;4607,408593224422;338,7149768749441
Asker;Bærum;2021-2;05:30-08:30;Weekday;133,96803516538387;1941,5792412358692;95,79787009689726
Asker;Bærum;2021-2;05:30-08:30;Weekday;66,10155241444245;1086,031798805532;0,0
Asker;Bærum;2021-2;08:30-13:30;Weekday;70,5520415118187;265,9845459682024;0,0
Asker;Bærum;2021-2;08:30-13:30;Weekday;51,54285822102701;419,7487055923489;0,0
Asker;Bærum;2021-2;08:30-13:30;Weekday;218,16831526800698;2764,825512696786;136,00229345651857
Asker;Bærum;2021-2;08:30-13:30;Weekday;482,58623442438085;5193,82926260917;374,440738736918
Asker;Bærum;2021-2;08:30-13:30;Weekday;82,08866754849657;1162,3864084144764;0,0
Asker;Bærum;2021-2;13:30-16:30;Weekday;59,466278577996086;804,3483461670158;0,0
Asker;Bærum;2021-2;13:30-16:30;Weekday;289,75015951625676;2938,41021360757;208,22033886034524
Asker;Bærum;2021-2;13:30-16:30;Weekday;164,90559141575037;2038,498645339164;101,23806310013633
Asker;Bærum;2021-2;13:30-16:30;Weekday;41,14141830956223;330,9042863707219;0,0
Asker;Bærum;2021-2;13:30-16:30;Weekday;55,53225451470429;205,5833817661337;0,0
Asker;Bærum;2021-2;16:30-20:00;Weekday;112,30106987341938;1431,550893363549;71,13192915409094
Asker;Bærum;2021-2;16:30-20:00;Weekday;232,49649377329914;2265,127443246912;157,33070877478647
Asker;Bærum;2021-2;16:30-20:00;Weekday;59,835280889082526;163,65781025883769;0,0
Asker;Bærum;2021-2;16:30-20:00;Weekday;37,35657491659222;279,5799182144937;0,0
Asker;Bærum;2021-2;16:30-20:00;Weekday;44,90235275496966;594,0152859592181;0,0
Asker;Bærum;2021-2;20:00-05:30;Weekday;34,54726127984592;111,14215257169145;0,0
Asker;Bærum;2021-2;20:00-05:30;Weekday;13,7533899494147;;0,0
Asker;Bærum;2021-2;20:00-05:30;Weekday;168,1535461834313;1848,921405305192;128,537342576118
Asker;Bærum;2021-2;20:00-05:30;Weekday;26,534678312535522;209,43511633435918;0,0
Asker;Bærum;2021-2;20:00-05:30;Weekday;23,78016426901634;331,98701203559847;0,0
Asker;Bærum;2021-2;Weekend;Weekend;46,93446313985709;659,4502948390009;0,0
Asker;Bærum;2021-2;Weekend;Weekend;128,55417857076736;1727,0354671203013;85,20950121459894
Asker;Bærum;2021-2;Weekend;Weekend;241,26320413886776;2609,1728458764223;185,54264812972988
Asker;Bærum;2021-2;Weekend;Weekend;44,05140576832841;134,0195509035018;0,0
Asker;Bærum;2021-2;Weekend;Weekend;31,11682364162774;248,1122777619991;0,0
Asker;Bærum;2021-3;05:30-08:30;Weekday;109,11117905044463;1624,3913006985078;80,40613940259075
Asker;Bærum;2021-3;05:30-08:30;Weekday;79,34677447151701;1260,5433204049195;0,0
Asker;Bærum;2021-3;05:30-08:30;Weekday;40,62306642633761;111,98951231398024;0,0
Asker;Bærum;2021-3;05:30-08:30;Weekday;27,264896323911785;214,76473599142756;0,0
Asker;Bærum;2021-3;05:30-08:30;Weekday;304,11233791889134;4179,679583920291;296,62590882977014
Asker;Bærum;2021-3;08:30-13:30;Weekday;46,603968588457064;366,31429564494573;0,0
Asker;Bærum;2021-3;08:30-13:30;Weekday;181,20730128081578;2322,6798585647794;115,28160505267859
Asker;Bærum;2021-3;08:30-13:30;Weekday;436,8078665224239;4779,058864354485;335,4215628839912
Asker;Bærum;2021-3;08:30-13:30;Weekday;60,22766779099496;232,7489512731412;0,0
Asker;Bærum;2021-3;08:30-13:30;Weekday;73,41685037584404;1027,4260411791408;0,0
Asker;Bærum;2021-3;13:30-16:30;Weekday;38,598814264367235;309,1615066720305;0,0
Asker;Bærum;2021-3;13:30-16:30;Weekday;52,830439263408664;715,2085579230961;0,0
Asker;Bærum;2021-3;13:30-16:30;Weekday;153,53496974565724;1991,4952497027577;99,21214839748856
Asker;Bærum;2021-3;13:30-16:30;Weekday;271,8760462187952;2799,7720971684653;193,84924611355873
Asker;Bærum;2021-3;13:30-16:30;Weekday;44,66674290647227;189,99195138618265;0,0
Asker;Bærum;2021-3;16:30-20:00;Weekday;43,32302248978688;155,27102403871973;0,0
Asker;Bærum;2021-3;16:30-20:00;Weekday;103,85287088920147;1389,5752205841584;69,28411766702455
Asker;Bærum;2021-3;16:30-20:00;Weekday;212,25077957972235;2130,834509503262;145,08773381204537
Asker;Bærum;2021-3;16:30-20:00;Weekday;36,80137655896719;486,92475134400087;0,0
Asker;Bærum;2021-3;16:30-20:00;Weekday;34,09196064625157;257,85338660332934;0,0
Asker;Bærum;2021-3;20:00-05:30;Weekday;21,680693586770037;165,45947691975155;0,0
Asker;Bærum;2021-3;20:00-05:30;Weekday;19,76238333978715;278,08171469969096;0,0
Asker;Bærum;2021-3;20:00-05:30;Weekday;138,8250313568223;1530,4491895906558;105,04951286924667
Asker;Bærum;2021-3;20:00-05:30;Weekday;10,47368981073596;;0,0
Asker;Bærum;2021-3;20:00-05:30;Weekday;26,59305092422773;89,95711477940577;0,0
Asker;Bærum;2021-3;Weekend;Weekend;35,428043357780545;138,2260897148684;0,0
Asker;Bærum;2021-3;Weekend;Weekend;30,452946582611933;241,02502745775902;0,0
Asker;Bærum;2021-3;Weekend;Weekend;130,91889750561677;1720,0990113894427;85,16032778742957
Asker;Bærum;2021-3;Weekend;Weekend;44,00528076113603;600,8284939316042;0,0
Asker;Bærum;2021-3;Weekend;Weekend;228,74804783670191;2515,4024402055265;173,42314869797255
Asker;Bærum;2021-4;05:30-08:30;Weekday;31,452671069171544;104,41209427768871;0,0
Asker;Bærum;2021-4;05:30-08:30;Weekday;105,28176598434808;1658,3474245068476;0,0
Asker;Bærum;2021-4;05:30-08:30;Weekday;175,8934276803835;2728,149511050681;135,53811429180107
Asker;Bærum;2021-4;05:30-08:30;Weekday;315,59194890688104;4102,419129300034;287,6163343064044
Asker;Bærum;2021-4;05:30-08:30;Weekday;50,56211821736134;134,34922268064915;0,0
Asker;Bærum;2021-4;08:30-13:30;Weekday;50,868663012538775;174,25045075577262;0,0
Asker;Bærum;2021-4;08:30-13:30;Weekday;77,1393203448395;1013,3925510270175;0,0
Asker;Bærum;2021-4;08:30-13:30;Weekday;210,66634400969374;2574,392380449883;127,3869881804571
Asker;Bærum;2021-4;08:30-13:30;Weekday;66,27599436272133;271,83104431627225;0,0
Asker;Bærum;2021-4;08:30-13:30;Weekday;461,713270631627;4930,385079944785;338,3138662799753
Asker;Bærum;2021-4;13:30-16:30;Weekday;280,49829414438926;2757,4196984700684;186,8209983623627
Asker;Bærum;2021-4;13:30-16:30;Weekday;191,41923864087593;2377,9517043633277;118,33175325245386
Asker;Bærum;2021-4;13:30-16:30;Weekday;42,60360067427149;145,01893759547912;0,0
Asker;Bærum;2021-4;13:30-16:30;Weekday;52,17050888989088;221,10136289943003;0,0
Asker;Bærum;2021-4;13:30-16:30;Weekday;50,92844644568172;666,6902148611462;0,0
Asker;Bærum;2021-4;16:30-20:00;Weekday;216,07077054785253;2129,7527125066417;142,46220392766168
Asker;Bærum;2021-4;16:30-20:00;Weekday;120,20532138431174;1572,5175812456314;78,29403943819077
Asker;Bærum;2021-4;16:30-20:00;Weekday;35,81088723797873;117,05803117076584;0,0
Asker;Bærum;2021-4;16:30-20:00;Weekday;46,35114615883168;164,5454767806746;0,0
Asker;Bærum;2021-4;16:30-20:00;Weekday;37,63885865263785;487,7196039331634;0,0
Asker;Bærum;2021-4;20:00-05:30;Weekday;20,95742154993216;290,9059583657629;0,0
Asker;Bærum;2021-4;20:00-05:30;Weekday;17,19886599971518;65,81812034995357;3,2909060174976785
Asker;Bærum;2021-4;20:00-05:30;Weekday;136,52057454457645;1532,64171460302;102,48784892644504
Asker;Bærum;2021-4;20:00-05:30;Weekday;24,598219837253875;90,55075670090551;0,0
Asker;Bærum;2021-4;20:00-05:30;Weekday;23,368547838880385;79,65120340906545;0,0
Asker;Bærum;2021-4;Weekend;Weekend;46,43773100055396;600,6430239476064;0,0
Asker;Bærum;2021-4;Weekend;Weekend;153,9509322195271;1949,3124740025883;96,7690721564529
Asker;Bærum;2021-4;Weekend;Weekend;241,02097240716236;2591,628955514709;175,80191910647162
Asker;Bærum;2021-4;Weekend;Weekend;40,222633124171516;162,55120125985454;0,0
Asker;Bærum;2021-4;Weekend;Weekend;33,773917143554684;115,01046766775957;0,0
